run,pop,Herbicide,Dose,rep,ve,surv,bio,ve_red,bio_red,selected
1,A25,Glyphosate,1x,8,9,1,1.7612,0.1,0.456314876,
1,A25,Glyphosate,3x,1,2,0,0.1304,0.8,0.959745321,
1,A25,Glyphosate,3x,2,2,0,0.1136,0.8,0.964931507,
1,A25,Glyphosate,3x,3,7,1,1.5848,0.3,0.510769824,
1,A25,Glyphosate,3x,4,1,0,0,0.9,1,
1,A25,Glyphosate,3x,5,1,0,0,0.9,1,
1,A25,Glyphosate,3x,6,2,0,0.1095,0.8,0.966197183,
1,A25,Glyphosate,3x,7,2,0,0.0977,0.8,0.969839861,
1,A25,Glyphosate,3x,8,1,0,0,0.9,1,
1,A26,Glyphosate,1x,1,6,1,0.5242,0.4,0.801687285,
1,A26,Glyphosate,1x,2,9,1,3.0989,0.1,1.00E-10,
1,A26,Glyphosate,1x,3,8,1,2.7762,0.2,1.00E-10,
1,A26,Glyphosate,1x,4,1,0,0,0.9,1,
1,A26,Glyphosate,1x,5,2,0,0.0739,0.8,0.972042523,
1,A26,Glyphosate,1x,6,9,1,2.3004,0.1,0.129724208,
1,A26,Glyphosate,1x,7,9,1,2.4445,0.1,0.075209019,
1,A26,Glyphosate,1x,8,9,1,3.9582,0.1,1.00E-10,
1,A26,Glyphosate,3x,1,8,1,2.2251,0.2,0.158211327,
1,A26,Glyphosate,3x,2,3,0,0.1459,0.7,0.944803844,
1,A26,Glyphosate,3x,3,7,1,0.5754,0.3,0.782317558,
1,A26,Glyphosate,3x,4,1,0,0,0.9,1,
1,A26,Glyphosate,3x,5,1,0,0,0.9,1,
1,A26,Glyphosate,3x,6,3,0,0.1904,0.7,0.927968827,
1,A26,Glyphosate,3x,7,8,1,2.518,0.2,0.047402868,
1,A26,Glyphosate,3x,8,3,0,0.2218,0.7,0.916089736,
1,A27,Glyphosate,1x,1,8,1,2.1224,0.2,0.235942113,x
1,A27,Glyphosate,1x,2,8,1,2.1397,0.2,0.229714162,x
1,A27,Glyphosate,1x,3,9,1,1.5962,0.1,0.425372597,x
1,A27,Glyphosate,1x,4,9,1,2.3448,0.1,0.155878753,x
1,A27,Glyphosate,1x,5,7,1,0.7515,0.3,0.729462164,x
1,A27,Glyphosate,1x,6,9,1,2.6383,0.1,0.050219598,x
1,A27,Glyphosate,1x,7,9,1,2.4775,0.1,0.108107135,x
1,A27,Glyphosate,1x,8,9,1,2.9458,0.1,1.00E-10,x
1,A27,Glyphosate,3x,1,1,0,0,0.9,1,x
1,A27,Glyphosate,3x,2,8,1,3.9218,0.2,1.00E-10,x
1,A27,Glyphosate,3x,3,8,1,2.5424,0.2,0.084743322,x
1,A27,Glyphosate,3x,4,7,1,1.3048,0.3,0.530275758,x
1,A27,Glyphosate,3x,5,8,1,2.0428,0.2,0.264597883,x
1,A27,Glyphosate,3x,6,8,1,3.1946,0.2,1.00E-10,x
1,A27,Glyphosate,3x,7,8,1,1.6784,0.2,0.395780834,x
1,A27,Glyphosate,3x,8,4,0,0.2685,0.6,0.903340773,x
1,A28,Glyphosate,1x,1,8,1,2.3885,0.2,0.177598733,
1,A28,Glyphosate,1x,2,6,1,0.2736,0.4,0.905794856,
1,A28,Glyphosate,1x,3,7,1,2.0967,0.3,0.278070447,
1,A28,Glyphosate,1x,4,9,1,3.4626,0.1,1.00E-10,
1,A28,Glyphosate,1x,5,9,1,2.5151,0.1,0.134008195,
1,A28,Glyphosate,1x,6,9,1,3.4808,0.1,1.00E-10,
1,A28,Glyphosate,1x,7,9,1,3.5293,0.1,1.00E-10,
1,A28,Glyphosate,1x,8,9,1,3.0811,0.1,1.00E-10,
1,A28,Glyphosate,3x,1,7,1,2.6343,0.3,0.092965603,
1,A28,Glyphosate,3x,2,9,1,3.2807,0.1,1.00E-10,
1,A28,Glyphosate,3x,3,8,1,1.9116,0.2,0.341803533,
1,A28,Glyphosate,3x,4,9,1,4.8777,0.1,1.00E-10,
1,A28,Glyphosate,3x,5,8,1,1.0342,0.2,0.64390731,
1,A28,Glyphosate,3x,6,9,1,3.0892,0.1,1.00E-10,
1,A28,Glyphosate,3x,7,9,1,3.2832,0.1,1.00E-10,
1,A28,Glyphosate,3x,8,9,1,2.9277,0.1,1.00E-10,
1,A29,Glyphosate,1x,1,1,0,0,0.9,1,
1,A29,Glyphosate,1x,2,1,0,0,0.9,1,
1,A29,Glyphosate,1x,3,1,0,0,0.9,1,
1,A29,Glyphosate,1x,4,1,0,0,0.9,1,
1,A29,Glyphosate,1x,5,1,0,0,0.9,1,
1,A29,Glyphosate,1x,6,1,0,0,0.9,1,
1,A29,Glyphosate,1x,7,1,0,0,0.9,1,
1,A29,Glyphosate,1x,8,1,0,0,0.9,1,
1,A29,Glyphosate,3x,1,1,0,0,0.9,1,
1,A29,Glyphosate,3x,2,1,0,0,0.9,1,
1,A29,Glyphosate,3x,3,1,0,0,0.9,1,
1,A29,Glyphosate,3x,4,1,0,0,0.9,1,
1,A29,Glyphosate,3x,5,1,0,0,0.9,1,
1,A29,Glyphosate,3x,6,1,0,0,0.9,1,
1,A29,Glyphosate,3x,7,1,0,0,0.9,1,
1,A29,Glyphosate,3x,8,1,0,0,0.9,1,
1,A30,Glyphosate,1x,1,9,1,1.8799,0.1,0.11276297,
1,A30,Glyphosate,1x,2,2,0,0.1785,0.8,0.915755195,
1,A30,Glyphosate,1x,3,9,1,2.4742,0.1,1.00E-10,
1,A30,Glyphosate,1x,4,9,1,,0.1,,
1,A30,Glyphosate,1x,5,9,1,3.0196,0.1,1.00E-10,
1,A30,Glyphosate,1x,6,8,1,1.6091,0.2,0.240569655,
1,A30,Glyphosate,1x,7,9,1,2.4063,0.1,1.00E-10,
1,A30,Glyphosate,1x,8,1,0,0,0.9,1,
1,A30,Glyphosate,3x,1,8,1,2.4681,0.2,1.00E-10,
1,A30,Glyphosate,3x,2,6,1,0.6164,0.4,0.709084044,
1,A30,Glyphosate,3x,3,9,1,2.159,0.1,1.00E-10,
1,A30,Glyphosate,3x,4,1,0,0,0.9,1,
1,A30,Glyphosate,3x,5,9,1,1.9526,0.1,0.0784515,
1,A30,Glyphosate,3x,6,5,1,0.286,0.5,0.865019527,
1,A30,Glyphosate,3x,7,4,0,0.3121,0.6,0.852701379,
1,A30,Glyphosate,3x,8,1,0,0,0.9,1,
1,A31,Glyphosate,1x,1,8,1,1.7561,0.2,0.361818496,x
1,A31,Glyphosate,1x,2,9,1,2.7214,0.1,0.01102036,x
1,A31,Glyphosate,1x,3,8,1,1.1958,0.2,0.565436226,x
1,A31,Glyphosate,1x,4,8,1,1.4941,0.2,0.457031498,x
1,A31,Glyphosate,1x,5,9,1,2.095,0.1,0.238659386,x
1,A31,Glyphosate,1x,6,9,1,3.202,0.1,1.00E-10,x
1,A31,Glyphosate,1x,7,9,1,2.5176,0.1,0.085082993,x
1,A31,Glyphosate,1x,8,9,1,0.9226,0.1,0.664719403,x
1,A31,Glyphosate,3x,1,6,1,0.1311,0.4,0.952357158,x
1,A31,Glyphosate,3x,2,5,1,0.3018,0.5,0.890323343,x
1,A31,Glyphosate,3x,3,8,1,2.9798,0.2,1.00E-10,x
1,A31,Glyphosate,3x,4,1,0,0,0.9,1,x
1,A31,Glyphosate,3x,5,8,1,1.2748,0.2,0.536726962,x
1,A31,Glyphosate,3x,6,5,1,0.1728,0.5,0.937203027,x
1,A31,Glyphosate,3x,7,6,1,0.2118,0.4,0.923030099,x
1,A31,Glyphosate,3x,8,4,0,0.1242,0.6,0.954864676,x
1,A32,Glyphosate,1x,1,9,1,2.1584,0.1,0.295095486,
1,A32,Glyphosate,1x,2,9,1,3.7716,0.1,1.00E-10,
1,A32,Glyphosate,1x,3,9,1,4.2794,0.1,1.00E-10,
1,A32,Glyphosate,1x,4,9,1,2.616,0.1,0.145649458,
1,A32,Glyphosate,1x,5,9,1,2.7867,0.1,0.089901126,
1,A32,Glyphosate,1x,6,9,1,3.0853,0.1,1.00E-10,
1,A32,Glyphosate,1x,7,1,0,0,0.9,1,
1,A32,Glyphosate,1x,8,9,1,2.3447,0.1,0.234252403,
1,A32,Glyphosate,3x,1,8,1,2.4906,0.2,0.186603418,
1,A32,Glyphosate,3x,2,8,1,2.6595,0.2,0.131442941,
1,A32,Glyphosate,3x,3,8,1,1.2136,0.2,0.603654504,
1,A32,Glyphosate,3x,4,7,1,0.8193,0.3,0.7324276,
1,A32,Glyphosate,3x,5,8,1,1.3792,0.2,0.549571763,
1,A32,Glyphosate,3x,6,1,0,0,0.9,1,
1,A32,Glyphosate,3x,7,7,1,1.6514,0.3,0.460674891,
1,A32,Glyphosate,3x,8,8,1,1.1788,0.2,0.615019718,
1,A33,Glyphosate,1x,1,5,1,0.931,0.5,0.629068887,
1,A33,Glyphosate,1x,2,9,1,3.0806,0.1,1.00E-10,
1,A33,Glyphosate,1x,3,9,1,2.616,0.1,1.00E-10,
1,A33,Glyphosate,1x,4,9,1,2.8878,0.1,1.00E-10,
1,A33,Glyphosate,1x,5,8,1,1.164,0.2,0.536236503,
1,A33,Glyphosate,1x,6,9,1,1.9538,0.1,0.221562612,
1,A33,Glyphosate,1x,7,9,1,2.4586,0.1,0.020439061,
1,A33,Glyphosate,1x,8,9,1,1.5763,0.1,0.371967011,
1,A33,Glyphosate,3x,1,9,1,2.1257,0.1,0.153073828,
1,A33,Glyphosate,3x,2,1,0,0,0.9,1,
1,A33,Glyphosate,3x,3,8,1,2.1018,0.2,0.162596119,
1,A33,Glyphosate,3x,4,4,0,0.2172,0.6,0.913462688,
1,A33,Glyphosate,3x,5,8,1,1.7625,0.2,0.297780788,
1,A33,Glyphosate,3x,6,8,1,2.915,0.2,1.00E-10,
1,A33,Glyphosate,3x,7,9,1,3.1192,0.1,1.00E-10,
1,A33,Glyphosate,3x,8,5,1,0.4716,0.5,0.812104068,
1,A34,Glyphosate,1x,1,9,1,3.2285,0.1,1.00E-10,x
1,A34,Glyphosate,1x,2,9,1,4.1426,0.1,1.00E-10,x
1,A34,Glyphosate,1x,3,3,0,0.2025,0.7,0.928229029,x
1,A34,Glyphosate,1x,4,9,1,3.0454,0.1,1.00E-10,x
1,A34,Glyphosate,1x,5,9,1,2.1892,0.1,0.224093781,x
1,A34,Glyphosate,1x,6,9,1,3.104,0.1,1.00E-10,x
1,A34,Glyphosate,1x,7,9,1,2.941,0.1,1.00E-10,x
1,A34,Glyphosate,1x,8,9,1,2.3587,0.1,0.16401882,x
1,A34,Glyphosate,3x,1,1,0,0,0.9,1,x
1,A34,Glyphosate,3x,2,7,1,3.3474,0.3,1.00E-10,x
1,A34,Glyphosate,3x,3,8,1,2.6455,0.2,0.06236986,x
1,A34,Glyphosate,3x,4,8,1,1.8359,0.2,0.349311973,x
1,A34,Glyphosate,3x,5,6,1,0.276,0.4,0.902178825,x
1,A34,Glyphosate,3x,6,1,0,0,0.9,1,x
1,A34,Glyphosate,3x,7,5,1,0.5228,0.5,0.814706847,x
1,A34,Glyphosate,3x,8,9,1,2.5981,0.1,0.079169583,x
1,A35,Glyphosate,1x,1,9,1,2.1391,0.1,0.330788844,x
1,A35,Glyphosate,1x,2,1,0,0,0.9,1,x
1,A35,Glyphosate,1x,3,8,1,1.1741,0.2,0.632686261,x
1,A35,Glyphosate,1x,4,9,1,2.125,0.1,0.335199988,x
1,A35,Glyphosate,1x,5,4,0,0.2228,0.6,0.930297674,x
1,A35,Glyphosate,1x,6,9,1,1.6493,0.1,0.484021336,x
1,A35,Glyphosate,1x,7,9,1,3.2095,0.1,1.00E-10,x
1,A35,Glyphosate,1x,8,9,1,2.2085,0.1,0.309077258,x
1,A35,Glyphosate,3x,1,7,1,2.0512,0.3,0.358288101,x
1,A35,Glyphosate,3x,2,7,1,1.8185,0.3,0.431087613,x
1,A35,Glyphosate,3x,3,8,1,1.0292,0.2,0.678017801,x
1,A35,Glyphosate,3x,4,6,1,0.5631,0.4,0.823835818,x
1,A35,Glyphosate,3x,5,8,1,2.0491,0.2,0.35894508,x
1,A35,Glyphosate,3x,6,8,1,1.9416,0.2,0.392576139,x
1,A35,Glyphosate,3x,7,8,1,1.7153,0.2,0.46337343,x
1,A35,Glyphosate,3x,8,7,1,0.5975,0.3,0.813073879,x
1,A36,Glyphosate,1x,1,8,1,1.6648,0.2,0.326482725,x
1,A36,Glyphosate,1x,2,9,1,2.0052,0.1,0.188769318,x
1,A36,Glyphosate,1x,3,1,0,0,0.9,1,x
1,A36,Glyphosate,1x,4,8,1,0.5287,0.2,0.78610729,x
1,A36,Glyphosate,1x,5,9,1,1.642,0.1,0.335706772,x
1,A36,Glyphosate,1x,6,3,0,0.1086,0.7,0.956064407,x
1,A36,Glyphosate,1x,7,3,0,0.2037,0.7,0.91759042,x
1,A36,Glyphosate,1x,8,1,0,0,0.9,1,x
1,A36,Glyphosate,3x,1,2,0,0.1673,0.8,0.932316531,x
1,A36,Glyphosate,3x,2,6,1,0.4007,0.4,0.837891415,x
1,A36,Glyphosate,3x,3,1,0,0,0.9,1,x
1,A36,Glyphosate,3x,4,7,1,1.0344,0.3,0.58151954,x
1,A36,Glyphosate,3x,5,6,1,0.584,0.4,0.76373493,x
1,A36,Glyphosate,3x,6,1,0,0,0.9,1,x
1,A36,Glyphosate,3x,7,1,0,0,0.9,1,x
1,A36,Glyphosate,3x,8,9,1,2.8311,0.1,1.00E-10,x
1,A37,Glyphosate,1x,1,8,1,1.9888,0.2,0.382269124,x
1,A37,Glyphosate,1x,2,9,1,2.2878,0.1,0.289398281,x
1,A37,Glyphosate,1x,3,6,1,0.4062,0.4,0.87383232,x
1,A37,Glyphosate,1x,4,9,1,2.525,0.1,0.215722816,x
1,A37,Glyphosate,1x,5,9,1,2.1984,0.1,0.317166352,x
1,A37,Glyphosate,1x,6,9,1,3.4797,0.1,1.00E-10,x
1,A37,Glyphosate,1x,7,4,0,0.1885,0.6,0.94145099,x
1,A37,Glyphosate,1x,8,9,1,2.203,0.1,0.31573757,x
1,A37,Glyphosate,3x,1,8,1,2.2293,0.2,0.307568663,x
1,A37,Glyphosate,3x,2,6,1,0.3425,0.4,0.893617847,x
1,A37,Glyphosate,3x,3,5,1,0.315,0.5,0.90215948,x
1,A37,Glyphosate,3x,4,7,1,0.4267,0.3,0.867464921,x
1,A37,Glyphosate,3x,5,7,1,0.4968,0.3,0.845691523,x
1,A37,Glyphosate,3x,6,1,0,0,0.9,1,x
1,A37,Glyphosate,3x,7,9,1,2.6651,0.1,0.17220708,x
1,A37,Glyphosate,3x,8,1,0,0,0.9,1,x
1,A38,Glyphosate,1x,1,9,1,2.9908,0.1,1.00E-10,
1,A38,Glyphosate,1x,2,9,1,3.0961,0.1,1.00E-10,
1,A38,Glyphosate,1x,3,9,1,1.5361,0.1,0.46272833,
1,A38,Glyphosate,1x,4,9,1,2.6586,0.1,0.070118832,
1,A38,Glyphosate,1x,5,9,1,2.9434,0.1,1.00E-10,
1,A38,Glyphosate,1x,6,9,1,3.247,0.1,1.00E-10,
1,A38,Glyphosate,1x,7,9,1,1.9655,0.1,0.312539895,
1,A38,Glyphosate,1x,8,6,1,0.4196,0.4,0.853239247,
1,A38,Glyphosate,3x,1,8,1,2.9049,0.2,1.00E-10,
1,A38,Glyphosate,3x,2,9,1,2.8912,0.1,1.00E-10,
1,A38,Glyphosate,3x,3,8,1,1.4396,0.2,0.496480505,
1,A38,Glyphosate,3x,4,8,1,2.1832,0.2,0.236396387,
1,A38,Glyphosate,3x,5,4,0,0.3191,0.6,0.888390476,
1,A38,Glyphosate,3x,6,9,1,2.2747,0.1,0.204393029,
1,A38,Glyphosate,3x,7,9,1,2.3748,0.1,0.169381706,
1,A38,Glyphosate,3x,8,9,1,3.5245,0.1,1.00E-10,
1,A39,Glyphosate,1x,1,9,1,2.4311,0.1,0.138274493,x
1,A39,Glyphosate,1x,2,9,1,2.9575,0.1,1.00E-10,x
1,A39,Glyphosate,1x,3,9,1,3.538,0.1,1.00E-10,x
1,A39,Glyphosate,1x,4,9,1,2.1302,0.1,0.244931235,x
1,A39,Glyphosate,1x,5,9,1,1.9628,0.1,0.304267688,x
1,A39,Glyphosate,1x,6,9,1,2.7277,0.1,0.033141925,x
1,A39,Glyphosate,1x,7,9,1,2.264,0.1,0.197504608,x
1,A39,Glyphosate,1x,8,7,1,1.3206,0.3,0.531901319,x
1,A39,Glyphosate,3x,1,6,1,0.4749,0.4,0.831667376,x
1,A39,Glyphosate,3x,2,8,1,2.4244,0.2,0.140649369,x
1,A39,Glyphosate,3x,3,7,1,0.4744,0.3,0.831844605,x
1,A39,Glyphosate,3x,4,1,0,0,0.9,1,x
1,A39,Glyphosate,3x,5,8,1,1.6175,0.2,0.426662413,x
1,A39,Glyphosate,3x,6,5,1,0.2361,0.5,0.916312208,x
1,A39,Glyphosate,3x,7,1,0,0,0.9,1,x
1,A39,Glyphosate,3x,8,8,1,2.2723,0.2,0.194562598,x
1,A40,Glyphosate,1x,1,8,1,2.0844,0.2,0.025104358,
1,A40,Glyphosate,1x,2,8,1,,0.2,,
1,A40,Glyphosate,1x,3,7,1,0.8971,0.3,0.580416964,
1,A40,Glyphosate,1x,4,6,1,0.4851,0.4,0.773113665,
1,A40,Glyphosate,1x,5,9,1,2.2572,0.1,1.00E-10,
1,A40,Glyphosate,1x,6,9,1,1.8255,0.1,0.146194591,
1,A40,Glyphosate,1x,7,8,1,1.4335,0.2,0.329537084,
1,A40,Glyphosate,1x,8,8,1,1.4743,0.2,0.310454498,
1,A40,Glyphosate,3x,1,5,1,0.295,0.5,0.86202542,
1,A40,Glyphosate,3x,2,4,0,0.1291,0.6,0.939618582,
1,A40,Glyphosate,3x,3,2,0,0.0667,0.8,0.968803714,
1,A40,Glyphosate,3x,4,1,0,0,0.9,1,
1,A40,Glyphosate,3x,5,1,0,0,0.9,1,
1,A40,Glyphosate,3x,6,2,0,0.0293,0.8,0.986296084,
1,A40,Glyphosate,3x,7,4,0,0.3362,0.6,0.84275575,
1,A40,Glyphosate,3x,8,3,0,0.1287,0.7,0.939805666,
1,A41,Glyphosate,1x,1,9,1,2.0419,0.1,0.08861042,x
1,A41,Glyphosate,1x,2,9,1,1.7978,0.1,0.197562962,x
1,A41,Glyphosate,1x,3,8,1,1.5443,0.2,0.310711137,x
1,A41,Glyphosate,1x,4,9,1,2.0499,0.1,0.085039669,x
1,A41,Glyphosate,1x,5,8,1,1.1272,0.2,0.496881172,x
1,A41,Glyphosate,1x,6,8,1,0.1224,0.2,0.945367508,x
1,A41,Glyphosate,1x,7,7,1,0.8206,0.3,0.633730207,x
1,A41,Glyphosate,1x,8,9,1,1.5612,0.1,0.303167926,x
1,A41,Glyphosate,3x,1,8,1,2.7371,0.2,1.00E-10,x
1,A41,Glyphosate,3x,2,7,1,0.98,0.3,0.562582992,x
1,A41,Glyphosate,3x,3,2,0,0.1262,0.8,0.943671402,x
1,A41,Glyphosate,3x,4,4,0,0.1701,0.6,0.924076905,x
1,A41,Glyphosate,3x,5,4,0,0.1987,0.6,0.91131147,x
1,A41,Glyphosate,3x,6,4,0,0.1414,0.6,0.936886975,x
1,A41,Glyphosate,3x,7,4,0,0.2181,0.6,0.902652399,x
1,A41,Glyphosate,3x,8,7,1,1.1195,0.3,0.50031802,x
1,A42,Glyphosate,1x,1,2,0,0.1173,0.8,0.951691617,
1,A42,Glyphosate,1x,2,7,1,1.2451,0.3,0.487222783,
1,A42,Glyphosate,1x,3,9,1,2.7442,0.1,1.00E-10,
1,A42,Glyphosate,1x,4,1,0,0,0.9,1,
1,A42,Glyphosate,1x,5,3,0,0.1301,0.7,0.946420114,
1,A42,Glyphosate,1x,6,1,0,0,0.9,1,
1,A42,Glyphosate,1x,7,3,0,0.1447,0.7,0.940407306,
1,A42,Glyphosate,1x,8,3,0,0.1544,0.7,0.936412495,
1,A42,Glyphosate,3x,1,2,0,0.0739,0.8,0.969565307,
1,A42,Glyphosate,3x,2,8,1,1.1499,0.2,0.526429586,
1,A42,Glyphosate,3x,3,1,0,0,0.9,1,
1,A42,Glyphosate,3x,4,1,0,0,0.9,1,
1,A42,Glyphosate,3x,5,1,0,0,0.9,1,
1,A42,Glyphosate,3x,6,7,1,0.5458,0.3,0.775219818,
1,A42,Glyphosate,3x,7,2,0,0.1469,0.8,0.939501266,
1,A42,Glyphosate,3x,8,1,0,0,0.9,1,
1,A43,Glyphosate,1x,1,9,1,3.1358,0.1,1.00E-10,
1,A43,Glyphosate,1x,2,8,1,2.4633,0.2,0.169501526,
1,A43,Glyphosate,1x,3,9,1,3.8733,0.1,1.00E-10,
1,A43,Glyphosate,1x,4,8,1,1.477,0.2,0.502031321,
1,A43,Glyphosate,1x,5,9,1,3.2701,0.1,1.00E-10,
1,A43,Glyphosate,1x,6,1,0,0,0.9,1,
1,A43,Glyphosate,1x,7,9,1,3.0472,0.1,1.00E-10,
1,A43,Glyphosate,1x,8,9,1,2.8722,0.1,0.031641409,
1,A43,Glyphosate,3x,1,8,1,2.0963,0.2,0.293235111,
1,A43,Glyphosate,3x,2,1,0,0,0.9,1,
1,A43,Glyphosate,3x,3,6,1,0.7886,0.4,0.734124509,
1,A43,Glyphosate,3x,4,8,1,1.1475,0.2,0.613121829,
1,A43,Glyphosate,3x,5,7,1,1.9559,0.3,0.340570793,
1,A43,Glyphosate,3x,6,9,1,2.944,0.1,0.00743413,
1,A43,Glyphosate,3x,7,8,1,2.343,0.2,0.210060518,
1,A43,Glyphosate,3x,8,8,1,2.5379,0.2,0.14435023,
1,A44,Glyphosate,1x,1,9,1,2.0469,0.1,0.285069375,x
1,A44,Glyphosate,1x,2,9,1,2.6084,0.1,0.088951564,x
1,A44,Glyphosate,1x,3,9,1,3.0967,0.1,1.00E-10,x
1,A44,Glyphosate,1x,4,8,1,0.9811,0.2,0.657326476,x
1,A44,Glyphosate,1x,5,9,1,2.2403,0.1,0.217519625,x
1,A44,Glyphosate,1x,6,5,1,0.267,0.5,0.906743624,x
1,A44,Glyphosate,1x,7,9,1,1.9351,0.1,0.324118299,x
1,A44,Glyphosate,1x,8,9,1,2.8218,0.1,0.014416318,x
1,A44,Glyphosate,3x,1,8,1,2.6663,0.2,0.068728552,x
1,A44,Glyphosate,3x,2,7,1,1.1052,0.3,0.613981471,x
1,A44,Glyphosate,3x,3,9,1,2.0909,0.1,0.269701283,x
1,A44,Glyphosate,3x,4,9,1,3.0733,0.1,1.00E-10,x
1,A44,Glyphosate,3x,5,1,0,0,0.9,1,x
1,A44,Glyphosate,3x,6,8,1,1.9566,0.2,0.316608891,x
1,A44,Glyphosate,3x,7,9,1,2.4518,0.1,0.143648001,x
1,A44,Glyphosate,3x,8,8,1,1.5722,0.2,0.450870131,x
1,A45,Glyphosate,1x,1,9,1,2.504,0.1,0.119727903,x
1,A45,Glyphosate,1x,2,9,1,3.1187,0.1,1.00E-10,x
1,A45,Glyphosate,1x,3,9,1,3.1161,0.1,1.00E-10,x
1,A45,Glyphosate,1x,4,9,1,2.7886,0.1,0.019677808,x
1,A45,Glyphosate,1x,5,9,1,3.0841,0.1,1.00E-10,x
1,A45,Glyphosate,1x,6,9,1,2.0995,0.1,0.261928408,x
1,A45,Glyphosate,1x,7,9,1,2.3585,0.1,0.170877899,x
1,A45,Glyphosate,1x,8,9,1,2.0838,0.1,0.267447686,x
1,A45,Glyphosate,3x,1,9,1,2.8937,0.1,1.00E-10,x
1,A45,Glyphosate,3x,2,7,1,0.694,0.3,0.756026823,x
1,A45,Glyphosate,3x,3,8,1,3.1321,0.2,1.00E-10,x
1,A45,Glyphosate,3x,4,8,1,1.1478,0.2,0.596495083,x
1,A45,Glyphosate,3x,5,4,0,0.139,0.6,0.951135055,x
1,A45,Glyphosate,3x,6,8,1,1.8273,0.2,0.357619328,x
1,A45,Glyphosate,3x,7,1,0,0,0.9,1,x
1,A45,Glyphosate,3x,8,8,1,2.0139,0.2,0.292020776,x
1,A46,Glyphosate,1x,1,8,1,1.4381,0.2,0.401888205,
1,A46,Glyphosate,1x,2,9,1,2.2404,0.1,0.068208285,
1,A46,Glyphosate,1x,3,9,1,1.8168,0.1,0.244385294,
1,A46,Glyphosate,1x,4,1,0,0,0.9,1,
1,A46,Glyphosate,1x,5,8,1,2.4539,0.2,1.00E-10,
1,A46,Glyphosate,1x,6,9,1,2.3141,0.1,0.037556147,
1,A46,Glyphosate,1x,7,3,0,0.229,0.7,0.904757944,
1,A46,Glyphosate,1x,8,9,1,2.4829,0.1,1.00E-10,
1,A46,Glyphosate,3x,1,8,1,2.613,0.2,1.00E-10,
1,A46,Glyphosate,3x,2,1,0,0,0.9,1,
1,A46,Glyphosate,3x,3,5,1,0.2721,0.5,0.886832474,
1,A46,Glyphosate,3x,4,9,1,2.445,0.1,1.00E-10,
1,A46,Glyphosate,3x,5,7,1,1.0446,0.3,0.565546498,
1,A46,Glyphosate,3x,6,9,1,1.8763,0.1,0.219638995,
1,A46,Glyphosate,3x,7,9,1,2.4525,0.1,1.00E-10,
1,A46,Glyphosate,3x,8,8,1,1.841,0.2,0.234320413,
1,A47,Glyphosate,1x,1,9,1,3.2895,0.1,1.00E-10,x
1,A47,Glyphosate,1x,2,9,1,3.6643,0.1,1.00E-10,x
1,A47,Glyphosate,1x,3,9,1,2.2728,0.1,0.100584691,x
1,A47,Glyphosate,1x,4,9,1,1.8651,0.1,0.261923842,x
1,A47,Glyphosate,1x,5,9,1,2.3137,0.1,0.084399331,x
1,A47,Glyphosate,1x,6,3,0,0.0952,0.7,0.962326497,x
1,A47,Glyphosate,1x,7,9,1,2.9357,0.1,1.00E-10,x
1,A47,Glyphosate,1x,8,9,1,3.4602,0.1,1.00E-10,x
1,A47,Glyphosate,3x,1,7,1,1.549,0.3,0.387014118,x
1,A47,Glyphosate,3x,2,8,1,1.6536,0.2,0.345620752,x
1,A47,Glyphosate,3x,3,7,1,0.7588,0.3,0.699720021,x
1,A47,Glyphosate,3x,4,9,1,2.6039,0.1,1.00E-10,x
1,A47,Glyphosate,3x,5,2,0,0.1678,0.8,0.933596494,x
1,A47,Glyphosate,3x,6,7,1,1.0081,0.3,0.601064514,x
1,A47,Glyphosate,3x,7,4,0,0.1584,0.6,0.937316357,x
1,A47,Glyphosate,3x,8,1,0,0,0.9,1,x
1,A48,Glyphosate,1x,1,9,1,3.7695,0.1,1.00E-10,
1,A48,Glyphosate,1x,2,9,1,1.9602,0.1,0.244398616,
1,A48,Glyphosate,1x,3,9,1,2.3486,0.1,0.094681456,
1,A48,Glyphosate,1x,4,9,1,3.8102,0.1,1.00E-10,
1,A48,Glyphosate,1x,5,9,1,2.2065,0.1,0.149456967,
1,A48,Glyphosate,1x,6,9,1,2.4024,0.1,0.073943085,
1,A48,Glyphosate,1x,7,9,1,1.3669,0.1,0.473098902,
1,A48,Glyphosate,1x,8,1,0,0,0.9,1,
1,A48,Glyphosate,3x,1,5,1,0.2466,0.5,0.904942709,
1,A48,Glyphosate,3x,2,8,1,2.3469,0.2,0.095336758,
1,A48,Glyphosate,3x,3,4,0,0.144,0.6,0.944492093,
1,A48,Glyphosate,3x,4,8,1,1.2211,0.2,0.529300658,
1,A48,Glyphosate,3x,5,8,1,2.5061,0.2,0.033969683,
1,A48,Glyphosate,3x,6,7,1,2.4084,0.3,0.071630256,
1,A48,Glyphosate,3x,7,9,1,2.1472,0.1,0.172315431,
1,A48,Glyphosate,3x,8,9,1,2.7886,0.1,1.00E-10,
1,A49,Glyphosate,1x,1,9,1,3.1979,0.1,1.00E-10,
1,A49,Glyphosate,1x,2,8,1,1.9077,0.2,0.269052454,
1,A49,Glyphosate,1x,3,9,1,2.2277,0.1,0.146442392,
1,A49,Glyphosate,1x,4,7,1,0.8585,0.3,0.671060194,
1,A49,Glyphosate,1x,5,9,1,1.7175,0.1,0.34192881,
